order_id,customer_id,book_id,order_date,quantity,total_amount
735,223,426,2023-06-26,3,98.46
736,466,224,2023-07-04,3,126.45
737,338,114,2023-07-10,2,14.56
738,395,262,2023-09-04,1,21.02
739,217,121,2023-06-27,1,42.47
740,72,91,2023-04-05,7,194.74
741,195,349,2023-08-19,6,266.16
742,493,443,2023-10-20,8,352.4
743,178,324,2023-07-16,2,92.16
744,72,159,2023-02-17,2,72.42
745,72,331,2023-07-10,5,76.8
746,35,237,2023-10-17,3,121.29
747,199,466,2023-11-02,5,185.85
748,320,78,2023-06-16,7,91.49
749,333,366,2023-11-27,1,13.1
750,169,225,2023-01-23,2,72.08
751,54,199,2023-07-30,2,85.62
752,163,34,2023-10-26,2,32.98
753,217,171,2023-07-09,1,32.15
754,57,67,2023-12-10,3,30.69
755,44,417,2023-06-13,1,46.61
756,385,48,2023-12-22,3,74.1
757,26,93,2023-07-12,7,122.01
758,228,71,2023-11-07,1,38.5
759,416,428,2023-11-17,4,90.92
760,45,306,2023-11-29,2,87.84
761,17,370,2023-12-25,2,87.82
762,182,313,2023-11-08,1,47.16
763,155,159,2023-08-18,8,289.68
764,27,348,2023-12-07,7,88.34
765,30,258,2023-08-10,2,19.9
766,303,447,2023-11-26,1,36.25
767,347,365,2023-12-18,5,53.2
768,17,140,2023-05-25,2,62.98
769,294,419,2023-12-03,2,18.56
770,68,258,2023-01-02,2,19.9
771,13,164,2023-02-08,7,292.81
772,303,71,2023-10-26,1,38.5
773,303,389,2023-08-27,4,101.56
774,58,132,2023-01-03,1,20.46
775,388,217,2023-12-20,1,35.38
776,155,215,2023-06-02,3,75.48
777,316,306,2023-02-27,2,87.84
778,303,150,2023-09-23,2,63.9
779,112,341,2023-05-14,3,58.77
780,384,279,2023-07-31,2,61.0
781,246,23,2023-09-13,3,115.65
782,107,404,2023-05-01,1,15.65
783,297,69,2023-10-04,1,8.79
784,234,357,2023-11-06,2,23.7
785,218,19,2023-03-23,1,11.31
786,289,478,2023-04-02,2,70.92
787,432,19,2023-11-16,4,45.24
788,141,444,2023-06-25,3,38.19
789,78,381,2023-11-14,2,21.2
790,308,355,2023-06-06,2,16.2
791,378,373,2023-09-26,2,78.18
792,428,151,2023-12-06,2,67.74
793,188,309,2023-11-10,4,46.96
794,141,373,2023-08-15,5,195.45
795,126,39,2023-12-09,3,32.97
796,17,488,2023-09-24,1,49.15
797,380,65,2023-11-15,1,22.7
798,481,17,2023-07-13,3,16.11
799,182,391,2023-12-12,1,33.42
800,60,128,2023-07-11,8,192.32
801,41,468,2023-04-17,3,91.77
802,386,314,2023-05-15,1,9.59
803,45,437,2023-08-04,1,44.29
804,71,342,2023-11-03,2,34.22
805,325,436,2023-09-29,1,15.9
806,379,261,2023-11-06,1,14.25
807,301,14,2023-11-08,2,12.08
808,45,314,2023-08-18,6,57.54
809,265,270,2023-07-23,2,26.34
810,289,329,2023-09-05,1,38.49
811,443,328,2023-09-05,3,30.78
812,126,426,2023-03-17,1,32.82
813,228,178,2023-04-11,7,195.23
814,408,101,2023-05-03,3,145.47
815,401,48,2023-03-10,2,49.4
816,16,338,2023-12-05,3,30.51
817,473,22,2023-06-30,5,196.15
818,187,334,2023-01-21,1,35.68
819,312,456,2023-10-01,3,60.33
820,466,413,2023-12-16,5,51.75
821,115,81,2023-08-23,2,88.38
822,303,161,2023-04-20,5,108.0
823,75,67,2023-12-12,4,40.92
824,238,63,2023-03-08,1,22.38
825,34,443,2023-02-10,3,132.15
826,44,479,2023-12-06,3,114.81
827,355,240,2023-11-16,2,99.8
828,62,259,2023-01-31,2,28.96
829,126,145,2023-10-02,2,45.06
830,207,275,2023-10-16,1,25.83
831,27,392,2023-03-09,2,71.04
832,112,186,2023-02-18,3,123.99
833,440,144,2023-08-25,5,96.35
834,53,202,2023-10-05,2,24.52
835,303,102,2023-09-12,3,120.66
836,303,366,2023-01-02,2,26.2
837,357,72,2023-08-20,2,93.08
838,325,304,2023-04-20,2,26.96
839,471,154,2023-09-23,2,34.88
840,118,299,2023-06-04,2,56.38
841,13,306,2023-12-21,2,87.84
842,123,370,2023-11-25,1,43.91
843,24,76,2023-09-24,5,206.65
844,457,98,2023-09-23,1,46.71
845,324,211,2023-03-23,2,32.38
846,115,362,2023-08-28,1,29.43
847,264,270,2023-06-22,2,26.34
848,333,280,2023-08-18,2,33.56
849,187,313,2023-11-21,2,94.32
850,228,483,2023-05-10,8,112.24
851,288,163,2023-05-07,2,38.22
852,410,148,2023-12-24,1,12.25
853,474,489,2023-07-13,4,136.08
854,378,178,2023-01-31,6,167.34
855,324,424,2023-11-07,2,81.0
856,457,316,2023-11-05,4,35.24
857,228,327,2023-02-17,1,21.4
858,347,349,2023-06-16,4,177.44
859,17,209,2023-09-30,3,146.01
860,272,388,2023-08-21,8,212.96
861,53,334,2023-10-30,3,107.04
862,380,468,2023-11-30,6,183.54
863,380,429,2023-12-30,2,85.16
864,196,449,2023-12-31,1,40.17
865,163,146,2023-10-30,2,29.0
866,45,436,2023-09-29,2,31.8
867,17,375,2023-11-11,2,68.3
868,444,405,2023-04-24,1,7.42
869,91,424,2023-04-20,2,81.0
870,48,72,2023-07-04,2,93.08
871,317,229,2023-01-13,4,81.84
872,494,6,2023-06-24,1,6.56
873,280,239,2023-05-22,2,89.02
874,393,354,2023-08-29,1,21.09
875,377,113,2023-06-20,7,44.66
876,7,213,2023-08-20,4,27.16
877,350,391,2023-11-26,1,33.42
878,383,229,2023-12-03,2,40.92
879,115,425,2023-12-04,2,48.46
880,17,168,2023-09-05,5,70.65
881,288,47,2023-11-23,6,122.22
882,352,213,2023-02-05,2,13.58
883,26,371,2023-08-26,1,17.4
884,72,24,2023-01-07,2,65.48
885,72,479,2023-09-02,2,76.54
886,128,192,2023-04-05,10,483.7
887,19,193,2023-12-30,1,29.54
888,462,61,2023-12-05,1,41.05
889,294,428,2023-09-24,1,22.73
890,426,218,2023-06-22,2,10.72
891,217,142,2023-05-12,1,48.96
892,125,315,2023-11-02,4,171.6
893,115,52,2023-01-07,3,49.59
894,141,126,2023-11-28,4,101.32
895,126,72,2023-05-07,2,93.08
896,500,164,2023-11-24,3,125.49
897,148,449,2023-11-08,1,40.17
898,185,32,2023-05-10,3,64.68
899,144,285,2023-11-06,2,55.3
900,28,403,2023-12-22,2,30.02
901,12,95,2023-07-10,4,198.12
902,303,413,2023-12-10,2,20.7
903,458,272,2023-07-14,1,5.16
904,378,473,2023-04-21,2,60.52
905,112,27,2023-09-27,1,42.14
906,72,97,2023-10-28,5,228.7
907,266,107,2023-11-07,5,99.25
908,110,480,2023-12-01,1,38.15
909,265,469,2023-11-25,1,23.25
910,434,283,2023-04-30,2,34.0
911,107,158,2023-08-21,1,24.69
912,245,390,2023-08-04,5,199.8
913,141,289,2023-07-14,5,100.6
914,120,152,2023-01-18,1,46.77
915,4,256,2023-07-27,3,110.58
916,287,495,2023-06-25,4,81.24
917,198,87,2023-08-24,1,34.84
918,421,329,2023-04-29,7,269.43
919,141,392,2023-12-03,1,35.52
920,217,5,2023-10-03,1,10.95
921,275,338,2023-02-21,2,20.34
922,58,272,2023-09-01,4,20.64
923,152,413,2023-05-17,7,72.45
924,217,124,2023-12-17,1,27.1
925,69,41,2023-11-09,2,86.18
926,228,154,2023-09-23,3,52.32
927,380,48,2023-10-28,2,49.4
928,328,360,2023-08-21,1,49.34
929,297,290,2023-07-26,8,350.48
930,141,118,2023-12-30,1,5.52
931,121,24,2023-12-16,6,196.44
932,473,337,2023-05-18,1,34.28
933,303,386,2023-06-07,5,31.8
934,17,289,2023-12-10,1,20.12
935,418,170,2023-07-29,2,22.56
936,378,257,2023-11-23,4,84.56
937,72,175,2023-02-08,3,98.55
938,206,16,2023-10-25,3,30.21
939,311,284,2023-08-08,7,106.47
940,24,44,2023-11-22,4,54.2
941,378,138,2023-05-03,1,24.77
942,49,163,2023-10-24,2,38.22
943,379,390,2023-12-15,1,39.96
944,456,285,2023-04-15,2,55.3
945,53,306,2023-02-18,3,131.76
946,109,199,2023-07-10,4,171.24
947,491,267,2023-09-08,1,37.49
948,88,253,2023-03-10,1,11.66
949,277,401,2023-05-10,1,31.72
950,307,305,2023-05-21,3,94.98
951,67,171,2023-03-01,5,160.75
952,163,221,2023-12-15,5,124.05
953,325,165,2023-12-05,3,96.3
954,74,496,2023-08-06,2,87.5
955,500,401,2023-10-31,1,31.72
956,39,59,2023-11-13,7,182.0
957,440,14,2023-12-06,7,42.28
958,196,426,2023-11-15,3,98.46
959,315,72,2023-11-14,3,139.62
960,135,405,2023-10-23,2,14.84
961,79,274,2023-10-19,2,97.6
962,380,405,2023-11-18,8,59.36
963,378,56,2023-11-20,4,31.48
964,141,289,2023-06-21,9,181.08
965,297,495,2023-07-25,4,81.24
966,344,383,2023-02-08,2,84.34
967,8,201,2023-09-15,2,74.5
968,474,13,2023-11-05,2,28.08
969,457,426,2023-12-03,7,229.74
970,15,267,2023-06-15,2,74.98
971,204,164,2023-07-23,1,41.83
972,333,332,2023-11-01,1,49.08
973,466,265,2023-12-24,1,46.6
974,243,409,2023-09-15,2,43.12
975,67,15,2023-10-14,4,95.32
976,47,3,2023-08-14,4,63.0
977,115,296,2023-11-26,1,11.49
978,131,235,2023-04-11,1,15.66
979,249,306,2023-08-31,2,87.84
980,218,317,2023-03-12,1,29.2
981,378,345,2023-11-30,1,25.89
982,6,356,2023-06-06,1,25.65
983,33,217,2023-10-19,1,35.38
984,16,285,2023-11-21,1,27.65
985,201,318,2023-04-27,1,40.11
986,112,418,2023-01-05,2,63.76
987,296,213,2023-10-14,4,27.16
988,380,408,2023-04-19,4,40.28
989,56,87,2023-05-18,4,139.36
990,439,262,2023-11-16,1,21.02
991,27,278,2023-11-27,5,243.05
992,350,218,2023-11-18,1,5.36
993,380,231,2023-11-10,1,9.37
994,280,398,2023-02-28,5,167.05
995,198,441,2023-11-23,4,162.88
996,15,417,2023-04-05,1,46.61
997,414,87,2023-06-09,2,69.68
998,354,461,2023-05-09,3,28.8
999,103,471,2023-12-26,1,45.38
1000,45,128,2023-10-23,1,24.04
1001,61,251,2023-05-27,1,8.87
1002,203,39,2023-10-13,3,32.97
1003,60,356,2023-02-17,7,179.55
1004,328,445,2023-12-11,4,54.44
1005,107,436,2023-11-15,1,15.9
1006,110,254,2023-04-14,1,42.57
1007,45,290,2023-06-19,5,219.05
1008,141,24,2023-12-25,1,32.74
1009,17,226,2023-08-04,2,54.44
1010,45,452,2023-07-23,3,122.34
1011,53,336,2023-12-09,2,48.16
1012,17,27,2023-11-21,2,84.28
1013,150,336,2023-11-08,1,24.08
1014,45,304,2023-04-03,1,13.48
1015,333,419,2023-01-23,1,9.28
1016,72,118,2023-11-16,2,11.04
1017,27,452,2023-03-11,1,40.78
1018,45,329,2023-11-28,10,384.9
1019,17,226,2023-09-01,2,54.44
1020,104,316,2023-11-30,3,26.43
1021,303,386,2023-02-04,1,6.36
1022,249,406,2023-06-14,1,35.79
1023,207,399,2023-02-18,7,100.38
1024,148,106,2023-12-29,2,59.16
1025,126,402,2023-11-10,6,128.28
1026,434,256,2023-08-04,3,110.58
1027,379,479,2023-12-01,2,76.54
1028,27,280,2023-12-14,3,50.34
1029,72,9,2023-12-25,3,42.99
1030,115,486,2023-04-30,4,76.52
1031,114,217,2023-10-17,4,141.52
1032,217,143,2023-09-20,1,43.65
1033,217,275,2023-12-26,2,51.66
1034,115,159,2023-11-21,3,108.63
1035,466,45,2023-12-02,6,152.94
1036,26,342,2023-10-02,4,68.44
1037,303,360,2023-03-23,1,49.34
1038,375,86,2023-06-17,2,51.02
1039,280,395,2023-12-24,6,204.3
1040,115,135,2023-07-17,4,60.52
1041,345,185,2023-02-15,1,21.98
1042,90,396,2023-04-06,1,22.34
1043,341,2,2023-11-08,1,35.8
1044,39,197,2023-05-16,6,258.18
1045,447,412,2023-12-02,6,58.98
1046,408,214,2023-07-11,6,108.96
1047,5,62,2023-12-19,2,52.68
1048,358,24,2023-04-26,7,229.18
1049,393,168,2023-08-10,1,14.13
1050,473,402,2023-07-10,2,42.76
1051,300,396,2023-08-19,4,89.36
1052,4,78,2023-09-26,1,13.07
1053,328,487,2023-05-12,2,78.52
1054,26,54,2023-07-24,1,44.78
1055,115,498,2023-07-31,10,108.8
1056,366,212,2023-02-08,4,74.76
1057,53,259,2023-12-03,1,14.48
1058,115,223,2023-02-19,3,19.56
1059,249,475,2023-06-28,5,238.8
1060,205,140,2023-11-11,1,31.49
1061,457,80,2023-03-25,1,34.84
1062,406,184,2023-06-04,8,42.0
1063,280,47,2023-06-09,1,20.37
1064,141,111,2023-12-23,5,201.45
1065,311,203,2023-02-08,2,54.44
1066,380,488,2023-05-06,2,98.3
1067,53,237,2023-11-08,1,40.43
1068,294,67,2023-03-02,1,10.23
1069,378,299,2023-11-21,3,84.57
1070,131,463,2023-02-03,3,35.97
1071,297,63,2023-02-28,1,22.38
1072,159,421,2023-04-19,4,160.2
1073,16,182,2023-07-14,1,23.76
1074,217,18,2023-05-29,3,118.41
1075,104,452,2023-10-16,3,122.34
1076,125,103,2023-05-05,3,129.75
1077,424,407,2023-05-26,1,42.19
1078,426,401,2023-11-16,2,63.44
1079,121,93,2023-08-13,1,17.43
1080,54,30,2023-01-26,5,152.9
1081,243,499,2023-06-19,1,6.94
1082,126,392,2023-05-18,10,355.2
1083,46,182,2023-12-26,7,166.32
1084,289,413,2023-04-08,4,41.4
1085,198,486,2023-10-23,3,57.39
1086,298,278,2023-12-27,2,97.22
1087,377,11,2023-02-08,2,71.9
1088,45,175,2023-12-07,4,131.4
1089,115,12,2023-12-11,1,27.43
1090,384,441,2023-03-04,2,81.44
1091,67,301,2023-11-22,1,21.66
1092,167,406,2023-03-06,3,107.37
1093,469,356,2023-06-23,6,153.9
1094,16,194,2023-06-22,2,67.76
1095,328,486,2023-03-24,4,76.52
1096,482,17,2023-12-25,1,5.37
1097,377,328,2023-11-20,3,30.78
1098,72,122,2023-03-24,2,61.5
1099,53,421,2023-10-31,4,160.2
1100,58,136,2023-12-15,1,9.89
1101,457,369,2023-06-26,1,22.65
1102,109,253,2023-11-06,6,69.96
1103,266,404,2023-07-27,5,78.25
1104,202,38,2023-11-06,4,65.88
1105,347,38,2023-01-09,2,32.94
1106,431,483,2023-04-03,6,84.18
1107,274,361,2023-10-20,1,39.75
1108,161,81,2023-04-29,1,44.19
1109,449,370,2023-12-14,6,263.46
1110,155,50,2023-11-10,1,37.0
1111,126,185,2023-12-05,1,21.98
1112,268,103,2023-12-21,1,43.25
1113,254,433,2023-10-03,1,22.09
1114,187,47,2023-08-29,3,61.11
1115,356,96,2023-07-13,2,25.1
1116,121,289,2023-08-08,1,20.12
1117,333,414,2023-11-03,2,45.1
1118,115,431,2023-10-18,2,38.96
1119,257,294,2023-12-22,6,255.18
1120,380,258,2023-02-28,3,29.85
1121,217,62,2023-09-20,7,184.38
1122,110,414,2023-12-06,1,22.55
1123,164,104,2023-02-22,10,105.6
1124,71,467,2023-12-09,4,55.28
1125,70,283,2023-02-18,2,34.0
1126,58,403,2023-08-28,4,60.04
1127,111,77,2023-11-04,1,44.28
1128,347,289,2023-11-04,4,80.48
1129,333,450,2023-12-29,2,91.5
1130,253,20,2023-08-20,1,48.13
1131,81,20,2023-10-22,2,96.26
1132,258,472,2023-11-02,1,28.09
1133,148,160,2023-06-26,1,34.48
1134,123,69,2023-11-04,2,17.58
1135,121,374,2023-11-11,2,48.52
1136,94,380,2023-04-07,2,26.34
1137,357,406,2023-07-02,1,35.79
1138,376,451,2023-08-05,3,16.89
1139,126,128,2023-12-07,1,24.04
1140,410,189,2023-07-07,5,68.25
1141,380,124,2023-10-04,2,54.2
1142,256,301,2023-04-28,3,64.98
1143,53,146,2023-12-09,1,14.5
1144,386,439,2023-12-25,1,16.0
1145,99,263,2023-04-21,1,9.79
1146,255,467,2023-11-01,1,13.82
1147,432,312,2023-11-08,5,182.35
1148,185,217,2023-12-21,6,212.28
1149,238,155,2023-08-07,3,149.88
1150,328,262,2023-07-04,10,210.2
1151,54,153,2023-12-18,3,24.15
1152,206,442,2023-06-09,1,48.48
1153,325,97,2023-12-21,1,45.74
1154,86,339,2023-12-26,2,87.02
1155,189,133,2023-01-16,6,125.76
1156,491,418,2023-11-19,1,31.88
1157,259,465,2023-05-18,7,174.51
1158,460,93,2023-06-06,1,17.43
1159,461,391,2023-11-24,6,200.52
1160,53,114,2023-12-21,2,14.56
1161,297,191,2023-06-26,1,42.19
1162,126,444,2023-12-16,3,38.19
1163,112,257,2023-10-16,1,21.14
1164,126,446,2023-09-14,5,172.45
1165,486,458,2023-04-14,6,223.68
1166,48,399,2023-06-23,1,14.34
1167,126,3,2023-12-11,2,31.5
1168,17,251,2023-11-19,4,35.48
1169,150,207,2023-03-14,2,13.34
1170,272,375,2023-01-18,2,68.3
1171,396,98,2023-06-27,1,46.71
1172,333,160,2023-11-08,1,34.48
1173,115,422,2023-10-06,1,45.91
1174,376,173,2023-08-17,2,12.14
1175,291,184,2023-03-29,4,21.0
1176,85,10,2023-12-26,1,24.63
1177,13,302,2023-03-24,2,57.34
1178,380,193,2023-11-26,5,147.7
1179,141,339,2023-09-02,1,43.51
1180,118,228,2023-01-04,2,61.5
1181,15,356,2023-08-05,3,76.95
1182,367,139,2023-07-04,3,106.2
1183,347,262,2023-07-29,4,84.08
1184,312,102,2023-03-04,3,120.66
1185,107,361,2023-12-07,2,79.5
1186,302,353,2023-09-30,7,328.79
1187,53,465,2023-01-22,1,24.93
1188,53,400,2023-08-31,2,69.14
1189,243,234,2023-03-09,9,64.35
1190,16,448,2023-08-04,1,6.26
1191,142,379,2023-11-11,1,5.7
1192,303,340,2023-12-01,3,149.94
1193,88,450,2023-12-31,4,183.0
1194,79,205,2023-06-04,8,46.64
1195,264,410,2023-07-28,2,88.66
1196,115,483,2023-04-05,5,70.15
1197,485,348,2023-12-16,2,25.24
1198,13,442,2023-11-20,3,145.44
1199,275,472,2023-12-05,2,56.18
1200,230,336,2023-08-03,2,48.16
1201,477,115,2023-11-25,8,224.96
1202,53,222,2023-06-17,3,88.77
1203,36,77,2023-06-22,5,221.4
1204,58,330,2023-12-02,7,224.14
1205,17,39,2023-08-16,4,43.96
1206,126,260,2023-06-09,1,49.59
1207,378,236,2023-07-08,2,21.56
1208,191,162,2023-02-16,1,48.84
1209,85,212,2023-10-04,1,18.69
1210,433,456,2023-12-26,2,40.22
1211,39,423,2023-11-11,1,25.63
1212,253,367,2023-08-18,3,87.96
1213,294,2,2023-03-25,2,71.6
1214,435,268,2023-12-10,2,16.2
1215,303,421,2023-12-16,4,160.2
1216,131,97,2023-03-20,1,45.74
1217,112,367,2023-04-27,2,58.64
1218,280,396,2023-01-21,6,134.04
1219,45,494,2023-10-17,2,13.32
1220,158,430,2023-01-30,3,35.7
1221,48,355,2023-11-30,3,24.3
1222,493,259,2023-03-13,6,86.88
1223,408,141,2023-10-23,2,98.84
1224,45,71,2023-06-26,2,77.0
1225,435,441,2023-11-10,2,81.44
1226,272,108,2023-09-07,3,76.14
1227,45,364,2023-06-22,3,131.46
1228,493,364,2023-08-23,1,43.82
1229,119,346,2023-08-19,4,39.88
1230,134,414,2023-05-28,1,22.55
1231,126,103,2023-07-02,1,43.25
1232,408,75,2023-12-22,5,235.55
1233,419,17,2023-06-25,2,10.74
1234,469,443,2023-10-22,1,44.05
1235,56,355,2023-07-17,3,24.3
1236,249,495,2023-07-31,3,60.93
1237,180,425,2023-05-20,1,24.23
1238,430,379,2023-11-12,3,17.1
1239,195,91,2023-12-10,9,250.38
1240,353,62,2023-12-24,2,52.68
1241,17,300,2023-09-05,5,134.35
1242,217,21,2023-08-30,1,47.13
1243,148,252,2023-02-21,4,50.48
1244,289,270,2023-02-23,1,13.17
1245,17,213,2023-02-17,2,13.58
1246,386,340,2023-06-29,2,99.96
1247,395,244,2023-04-25,10,73.7
1248,457,343,2023-12-01,2,86.06
1249,466,491,2023-10-30,1,14.87
1250,457,198,2023-07-26,1,22.38
1251,9,264,2023-01-17,5,102.55
1252,112,165,2023-01-29,2,64.2
1253,412,274,2023-04-25,1,48.8
1254,386,443,2023-11-25,3,132.15
1255,164,332,2023-04-27,5,245.4
1256,221,368,2023-11-01,2,89.2
1257,432,286,2023-02-26,1,8.29
1258,43,231,2023-12-14,3,28.11
1259,280,274,2023-01-22,1,48.8
1260,141,359,2023-02-24,5,140.95
1261,148,311,2023-08-10,1,32.28
1262,380,243,2023-07-13,1,8.87
1263,428,152,2023-11-26,8,374.16
1264,6,491,2023-11-30,7,104.09
1265,141,3,2023-09-04,3,47.25
1266,433,108,2023-09-03,4,101.52
1267,349,73,2023-06-14,1,21.23
1268,457,93,2023-12-07,3,52.29
1269,438,237,2023-02-25,3,121.29
1270,347,102,2023-11-09,4,160.88
1271,317,52,2023-06-05,1,16.53
1272,200,169,2023-04-16,3,70.71
1273,480,187,2023-10-19,5,114.9
1274,4,403,2023-04-11,1,15.01
1275,379,69,2023-07-27,3,26.37
1276,107,397,2023-08-15,2,56.3
1277,378,431,2023-04-20,1,19.48
1278,187,376,2023-12-07,6,175.56
1279,336,324,2023-02-01,1,46.08
1280,110,465,2023-07-19,1,24.93
1281,251,335,2023-12-18,4,189.16
1282,196,69,2023-05-25,2,17.58
1283,58,340,2023-07-17,1,49.98
1284,17,388,2023-12-22,2,53.24
1285,303,377,2023-04-19,4,159.16
1286,285,119,2023-01-25,1,49.88
1287,362,465,2023-01-07,4,99.72
1288,141,21,2023-12-29,9,424.17
1289,410,428,2023-11-17,4,90.92
1290,21,188,2023-09-13,3,60.42
1291,12,499,2023-02-09,6,41.64
1292,474,250,2023-06-28,4,50.6
1293,303,226,2023-01-29,1,27.22
1294,217,96,2023-10-07,1,12.55
1295,123,213,2023-11-22,5,33.95
1296,266,108,2023-08-16,3,76.14
1297,141,66,2023-07-08,3,84.87
1298,492,76,2023-10-02,1,41.33
1299,473,327,2023-04-13,1,21.4
1300,378,111,2023-11-10,2,80.58
1301,377,426,2023-12-06,2,65.64
1302,48,320,2023-10-25,3,15.21
1303,208,306,2023-11-11,3,131.76
1304,58,104,2023-07-04,2,21.12
1305,217,311,2023-11-27,1,32.28
1306,397,258,2023-10-02,4,39.8
1307,415,424,2023-10-29,1,40.5
1308,371,216,2023-11-14,2,49.26
1309,273,405,2023-09-08,4,29.68
1310,500,51,2023-11-30,2,92.6
1311,378,146,2023-11-30,3,43.5
1312,328,296,2023-05-01,2,22.98
1313,289,210,2023-07-07,2,81.86
1314,230,438,2023-10-09,2,66.78
1315,70,387,2023-10-22,1,47.42
1316,356,287,2023-09-06,3,120.57
1317,74,377,2023-06-12,1,39.79
1318,190,401,2023-03-08,3,95.16
1319,444,411,2023-04-13,3,45.09
1320,47,494,2023-11-06,3,19.98
1321,164,46,2023-12-16,1,33.17
1322,35,477,2023-02-02,9,249.39
1323,126,485,2023-09-23,4,92.64
1324,324,436,2023-08-01,3,47.7
1325,344,265,2023-05-02,3,139.8
1326,155,336,2023-11-12,1,24.08
1327,77,181,2023-12-25,3,116.19
1328,72,471,2023-04-01,1,45.38
1329,462,178,2023-12-30,8,223.12
1330,211,477,2023-10-07,2,55.42
1331,347,287,2023-04-17,1,40.19
1332,352,490,2023-12-26,1,12.88
1333,179,495,2023-11-09,2,40.62
1334,220,349,2023-05-11,2,88.72
1335,375,35,2023-01-04,2,63.62
1336,123,410,2023-05-23,2,88.66
1337,187,128,2023-09-01,1,24.04
1338,72,284,2023-11-11,7,106.47
1339,495,138,2023-06-29,1,24.77
1340,314,378,2023-12-07,1,6.01
1341,123,104,2023-12-07,5,52.8
1342,347,62,2023-06-25,6,158.04
1343,328,392,2023-11-20,5,177.6
1344,249,253,2023-12-12,6,69.96
1345,293,94,2023-09-09,9,151.74
1346,45,28,2023-05-08,2,75.02
1347,323,178,2023-12-02,2,55.78
1348,363,236,2023-04-04,2,21.56
1349,347,167,2023-11-13,2,72.04
1350,155,138,2023-04-09,2,49.54
1351,137,108,2023-07-16,2,50.76
1352,60,231,2023-07-13,1,9.37
1353,347,370,2023-09-08,1,43.91
1354,131,75,2023-07-13,5,235.55
1355,48,216,2023-08-01,2,49.26
1356,402,369,2023-12-17,2,45.3
1357,482,25,2023-05-28,2,17.1
1358,90,244,2023-02-27,5,36.85
1359,379,185,2023-11-09,3,65.94
1360,104,63,2023-05-01,2,44.76
1361,500,333,2023-10-19,3,83.28
1362,206,345,2023-11-12,2,51.78
1363,28,315,2023-08-03,1,42.9
1364,444,216,2023-03-06,3,73.89
1365,378,83,2023-12-03,2,17.88
1366,88,310,2023-10-23,3,143.76
1367,39,383,2023-08-28,3,126.51
1368,13,65,2023-07-06,4,90.8
1369,378,108,2023-12-23,1,25.38
1370,437,28,2023-02-16,1,37.51
1371,347,135,2023-11-03,3,45.39
1372,26,118,2023-12-13,1,5.52
1373,385,430,2023-10-05,1,11.9
1374,206,443,2023-06-30,2,88.1
1375,437,228,2023-09-09,1,30.75
1376,215,324,2023-09-19,4,184.32
1377,402,159,2023-07-21,6,217.26
1378,177,158,2023-05-03,2,49.38
1379,373,418,2023-06-01,4,127.52
1380,328,353,2023-05-18,6,281.82
1381,152,409,2023-08-01,1,21.56
1382,112,211,2023-01-12,6,97.14
1383,50,425,2023-05-23,2,48.46
1384,360,392,2023-07-08,4,142.08
1385,207,333,2023-11-09,4,111.04
1386,72,94,2023-07-28,1,16.86
1387,410,359,2023-08-15,3,84.57
1388,404,12,2023-01-02,1,27.43
1389,170,373,2023-05-23,1,39.09
1390,333,216,2023-01-07,2,49.26
1391,380,170,2023-12-15,1,11.28
1392,59,37,2023-03-09,2,26.16
1393,29,425,2023-12-09,1,24.23
1394,180,127,2023-11-13,4,46.64
1395,53,267,2023-08-25,3,112.47
1396,393,480,2023-07-31,2,76.3
1397,439,267,2023-01-30,1,37.49
1398,126,443,2023-06-12,3,132.15
1399,206,8,2023-05-14,1,48.99
1400,466,5,2023-03-26,8,87.6
1401,217,191,2023-11-23,4,168.76
1402,444,477,2023-08-22,8,221.68
1403,217,360,2023-02-12,2,98.68
1404,460,404,2023-08-11,3,46.95
1405,112,11,2023-12-24,3,107.85
1406,141,249,2023-03-29,4,131.8
1407,112,291,2023-09-16,1,7.77
1408,450,83,2023-11-09,1,8.94
